sample,email_id,annotation_id,start,end,entity_type,text,score
apache_spark,msg_114,msg_114_79,173,190,URL,cust-asf.ponee.io,0.5
apache_spark,msg_114,msg_114_80,206,230,URL,mxout1-ec2-va.apache.org,0.5
apache_spark,msg_114,msg_114_81,232,256,URL,mxout1-ec2-va.apache.org,0.5
apache_spark,msg_114,msg_114_82,279,296,URL,mx-eu-03.ponee.io,0.5
apache_spark,msg_114,msg_114_83,358,375,URL,cust-asf.ponee.io,0.5
apache_spark,msg_114,msg_114_84,432,447,URL,mail.apache.org,0.5
apache_spark,msg_114,msg_114_85,449,472,URL,mailgw-he-de.apache.org,0.5
apache_spark,msg_114,msg_114_86,598,622,URL,mxout1-ec2-va.apache.org,0.5
apache_spark,msg_114,msg_114_87,643,667,URL,mxout1-ec2-va.apache.org,0.5
apache_spark,msg_114,msg_114_88,721,738,URL,cust-asf.ponee.io,0.5
apache_spark,msg_114,msg_114_89,884,900,URL,spark.apache.org,0.5
apache_spark,msg_114,msg_114_90,960,976,URL,spark.apache.org,0.5
apache_spark,msg_114,msg_114_91,1020,1036,URL,spark.apache.org,0.5
apache_spark,msg_114,msg_114_92,1061,1077,URL,spark.apache.org,0.5
apache_spark,msg_114,msg_114_93,1089,1109,URL,dev.spark.apache.org,0.5
apache_spark,msg_114,msg_114_94,1142,1158,URL,spark.apache.org,0.5
apache_spark,msg_114,msg_114_95,1247,1273,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_114,msg_114_96,1280,1306,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_114,msg_114_97,1330,1340,URL,apache.org,0.5
apache_spark,msg_114,msg_114_98,1424,1434,URL,apache.org,0.5
apache_spark,msg_114,msg_114_99,1499,1525,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_114,msg_114_100,1546,1572,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_114,msg_114_101,1610,1626,URL,spark.apache.org,0.5
apache_spark,msg_114,msg_114_102,1706,1732,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_114,msg_114_103,2237,2263,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_114,msg_114_104,2314,2324,URL,amazon.com,0.5
apache_spark,msg_114,msg_114_105,2340,2361,URL,mx1-ec2-va.apache.org,0.5
apache_spark,msg_114,msg_114_106,2397,2423,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_114,msg_114_107,2506,2522,URL,spark.apache.org,0.5
apache_spark,msg_114,msg_114_108,2644,2668,URL,smtp-fw-80009.amazon.com,0.5
apache_spark,msg_114,msg_114_109,2707,2717,URL,amazon.com,0.5
apache_spark,msg_114,msg_114_110,2754,2778,URL,smtp-fw-80009.amazon.com,0.5
apache_spark,msg_114,msg_114_111,2780,2804,URL,smtp-fw-80009.amazon.com,0.5
apache_spark,msg_114,msg_114_112,2827,2848,URL,mx1-ec2-va.apache.org,0.5
apache_spark,msg_114,msg_114_113,2869,2890,URL,mx1-ec2-va.apache.org,0.5
apache_spark,msg_114,msg_114_114,2929,2945,URL,spark.apache.org,0.5
apache_spark,msg_114,msg_114_115,3044,3054,URL,amazon.com,0.5
apache_spark,msg_114,msg_114_116,3059,3069,URL,amazon.com,0.5
apache_spark,msg_114,msg_114_117,3544,3579,URL,pdx4-co-svc-p1-lb2-vlan2.amazon.com,0.5
apache_spark,msg_114,msg_114_118,3587,3641,URL,smtpout.prod.us-west-2.prod.farcaster.email.amazon.dev,0.5
apache_spark,msg_114,msg_114_119,3665,3707,URL,smtp-border-fw-80009.pdx80.corp.amazon.com,0.5
apache_spark,msg_114,msg_114_120,3795,3823,URL,EX19MTAUWA001.ant.amazon.com,0.5
apache_spark,msg_114,msg_114_121,3847,3900,URL,smtpin.naws.us-west-2.prod.farcaster.email.amazon.dev,0.5
apache_spark,msg_114,msg_114_122,4098,4127,URL,EX19D036UWB002.ant.amazon.com,0.5
apache_spark,msg_114,msg_114_123,4148,4176,URL,EX19MTAUWA001.ant.amazon.com,0.5
apache_spark,msg_114,msg_114_124,4346,4375,URL,EX19D036UWB001.ant.amazon.com,0.5
apache_spark,msg_114,msg_114_125,4396,4425,URL,EX19D036UWB002.ant.amazon.com,0.5
apache_spark,msg_114,msg_114_126,4595,4624,URL,EX19D036UWB001.ant.amazon.com,0.5
apache_spark,msg_114,msg_114_127,4659,4688,URL,EX19D036UWB001.ant.amazon.com,0.5
apache_spark,msg_114,msg_114_128,4811,4824,URL,amazon.com.IN,0.5
apache_spark,msg_114,msg_114_129,4840,4856,URL,spark.apache.org,0.5
apache_spark,msg_114,msg_114_130,4863,4879,URL,spark.apache.org,0.5
apache_spark,msg_114,msg_114_131,5151,5161,URL,amazon.com,0.5
apache_spark,msg_114,msg_114_132,5213,5223,URL,amazon.com,0.5
apache_spark,msg_114,msg_114_133,5264,5274,URL,amazon.com,0.5
apache_spark,msg_114,msg_114_134,5330,5344,URL,mail.gmail.com,0.5
apache_spark,msg_114,msg_114_135,5385,5395,URL,amazon.com,0.5
apache_spark,msg_114,msg_114_136,5451,5465,URL,mail.gmail.com,0.5
apache_spark,msg_114,msg_114_137,5521,5535,URL,mail.gmail.com,0.5
apache_spark,msg_114,msg_114_138,5605,5619,URL,mail.gmail.com,0.5
apache_spark,msg_114,msg_114_139,258,272,PHONE_NUMBER,[3.227.148.255,0.4
apache_spark,msg_114,msg_114_140,473,489,PHONE_NUMBER,[116.203.246.181,0.4
apache_spark,msg_114,msg_114_141,2623,2636,PHONE_NUMBER,99.78.197.220,0.4
apache_spark,msg_114,msg_114_142,2806,2820,PHONE_NUMBER,[99.78.197.220,0.4
apache_spark,msg_114,msg_114_143,3102,3112,PHONE_NUMBER,1738103286,0.4
apache_spark,msg_114,msg_114_144,3116,3126,PHONE_NUMBER,1769639286,0.4
apache_spark,msg_114,msg_114_145,3482,3492,PHONE_NUMBER,1732579200,0.4
apache_spark,msg_114,msg_114_146,3556,3558,US_DRIVER_LICENSE,p1,0.3
apache_spark,msg_114,msg_114_147,5133,5137,US_DRIVER_LICENSE,B025,0.3
apache_spark,msg_114,msg_114_148,5435,5437,US_DRIVER_LICENSE,n5,0.3
apache_spark,msg_114,msg_114_149,3102,3112,US_BANK_NUMBER,1738103286,0.05
apache_spark,msg_114,msg_114_150,3116,3126,US_BANK_NUMBER,1769639286,0.05
apache_spark,msg_114,msg_114_151,3482,3492,US_BANK_NUMBER,1732579200,0.05
apache_spark,msg_114,msg_114_152,3518,3527,US_BANK_NUMBER,167759884,0.05
apache_spark,msg_114,msg_114_153,3518,3527,US_PASSPORT,167759884,0.05
apache_spark,msg_114,msg_114_154,3518,3527,US_SSN,167759884,0.05
apache_spark,msg_114,msg_114_155,797,804,US_DRIVER_LICENSE,1620867,0.01
apache_spark,msg_114,msg_114_156,1176,1183,US_DRIVER_LICENSE,1620814,0.01
apache_spark,msg_114,msg_114_157,3102,3112,US_DRIVER_LICENSE,1738103286,0.01
apache_spark,msg_114,msg_114_158,3116,3126,US_DRIVER_LICENSE,1769639286,0.01
apache_spark,msg_114,msg_114_159,3482,3492,US_DRIVER_LICENSE,1732579200,0.01
apache_spark,msg_114,msg_114_160,3518,3527,US_DRIVER_LICENSE,167759884,0.01
apache_spark,msg_026,msg_026_0,16,86,EMAIL_ADDRESS,dev-return-37319-archive-asf-public=cust-asf.ponee.io@spark.apache.org,1.0
apache_spark,msg_026,msg_026_1,103,139,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io,1.0
apache_spark,msg_026,msg_026_2,154,190,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io,1.0
apache_spark,msg_026,msg_026_3,337,373,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io,1.0
apache_spark,msg_026,msg_026_4,790,826,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io,1.0
apache_spark,msg_026,msg_026_5,963,988,EMAIL_ADDRESS,dev-help@spark.apache.org,1.0
apache_spark,msg_026,msg_026_6,1039,1064,EMAIL_ADDRESS,dev-help@spark.apache.org,1.0
apache_spark,msg_026,msg_026_7,1092,1124,EMAIL_ADDRESS,dev-unsubscribe@spark.apache.org,1.0
apache_spark,msg_026,msg_026_8,1145,1165,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_026,msg_026_9,1226,1246,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_026,msg_026_10,1735,1755,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_026,msg_026_11,1899,1919,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_026,msg_026_12,1989,2082,EMAIL_ADDRESS,AJvYcCVkIineybmVLEkU388yqs32sb+dIvdfEBbQRYHzxO0wIknZmWS+JFkF7AtaeNzsXDW4W5k=@spark.apache.org,1.0
apache_spark,msg_026,msg_026_13,2576,2642,EMAIL_ADDRESS,CAEQOfPNQHUy0StmC14fuoKK3hBbuBiMdQ1bJ=+NpzYNZk8GStw@mail.gmail.com,1.0
apache_spark,msg_026,msg_026_14,2646,2712,EMAIL_ADDRESS,CAFu6yH2knQdHqCfb0HxZ6fFm3BMX6fzCq4F9VMM-u80xQeD5eA@mail.gmail.com,1.0
apache_spark,msg_026,msg_026_15,2716,2782,EMAIL_ADDRESS,CAEQOfPO5gBjdwnz+CF3LQ2u4-qtungNRsJhhNeuHYpVz39bU_w@mail.gmail.com,1.0
apache_spark,msg_026,msg_026_16,2786,2852,EMAIL_ADDRESS,CAMFhwAZtKi3eOuKaEnLyePCv=P2LfcV27nBGHZb_5KER18Q3hw@mail.gmail.com,1.0
apache_spark,msg_026,msg_026_17,2856,2922,EMAIL_ADDRESS,CAMFhwAZUL9PuyGGT_aaxj9ojY9-5=tm_t3r7z0KKZXdkJHV-qQ@mail.gmail.com,1.0
apache_spark,msg_026,msg_026_18,2926,2992,EMAIL_ADDRESS,CAFu6yH2Sn=t1nxNskrGxQOf9+Wax=bNHA6Da8Ut59npg2uWwLg@mail.gmail.com,1.0
apache_spark,msg_026,msg_026_19,3010,3076,EMAIL_ADDRESS,CAFu6yH2Sn=t1nxNskrGxQOf9+Wax=bNHA6Da8Ut59npg2uWwLg@mail.gmail.com,1.0
apache_spark,msg_026,msg_026_20,3098,3118,EMAIL_ADDRESS,gurwls223@apache.org,1.0
apache_spark,msg_026,msg_026_21,3190,3256,EMAIL_ADDRESS,CAMFhwAYQqxEB3b5Re7ocya-GoZevsUE_Wn60B5sGSQy7my4AAA@mail.gmail.com,1.0
apache_spark,msg_026,msg_026_22,3352,3418,EMAIL_ADDRESS,CAMFhwAYQqxEB3b5Re7ocya-GoZevsUE_Wn60B5sGSQy7my4AAA@mail.gmail.com,1.0
apache_spark,msg_026,msg_026_23,3488,3511,EMAIL_ADDRESS,dongjoon.hyun@gmail.com,1.0
apache_spark,msg_026,msg_026_24,3530,3549,EMAIL_ADDRESS,cloud0fan@gmail.com,1.0
apache_spark,msg_026,msg_026_25,3568,3588,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_026,msg_026_26,382,393,DATE_TIME,15 Jan 2025,0.85
apache_spark,msg_026,msg_026_27,394,402,PERSON,03:56:42,0.85
apache_spark,msg_026,msg_026_28,487,490,LOCATION,c2c,0.85
apache_spark,msg_026,msg_026_29,835,846,DATE_TIME,15 Jan 2025,0.85
apache_spark,msg_026,msg_026_30,914,925,DATE_TIME,15 Jan 2025,0.85
apache_spark,msg_026,msg_026_31,926,934,DATE_TIME,03:56:37,0.85
apache_spark,msg_026,msg_026_32,1293,1304,DATE_TIME,15 Jan 2025,0.85
apache_spark,msg_026,msg_026_33,1305,1313,DATE_TIME,03:56:37,0.85
apache_spark,msg_026,msg_026_34,1462,1473,DATE_TIME,15 Jan 2025,0.85
apache_spark,msg_026,msg_026_35,1474,1482,DATE_TIME,03:56:37,0.85
apache_spark,msg_026,msg_026_36,1763,1774,DATE_TIME,15 Jan 2025,0.85
apache_spark,msg_026,msg_026_37,1775,1789,DATE_TIME,03:56:37 +0000,0.85
apache_spark,msg_026,msg_026_38,1927,1938,DATE_TIME,14 Jan 2025,0.85
apache_spark,msg_026,msg_026_39,1939,1947,DATE_TIME,19:56:37,0.85
apache_spark,msg_026,msg_026_40,2400,2404,DATE_TIME,2002,0.85
apache_spark,msg_026,msg_026_41,2504,2507,DATE_TIME,Tue,0.85
apache_spark,msg_026,msg_026_42,2509,2520,DATE_TIME,14 Jan 2025,0.85
apache_spark,msg_026,msg_026_43,3084,3096,PERSON,Hyukjin Kwon,0.85
apache_spark,msg_026,msg_026_44,3131,3142,DATE_TIME,15 Jan 2025,0.85
apache_spark,msg_026,msg_026_45,3143,3151,DATE_TIME,12:56:24,0.85
apache_spark,msg_026,msg_026_46,3473,3486,PERSON,Dongjoon Hyun,0.85
apache_spark,msg_026,msg_026_47,257,270,IP_ADDRESS,95.216.194.37,0.6
apache_spark,msg_026,msg_026_48,478,497,IP_ADDRESS,2a01:4f8:c2c:d4aa::,0.6
apache_spark,msg_026,msg_026_49,1400,1413,IP_ADDRESS,116.203.21.61,0.6
apache_spark,msg_026,msg_026_50,1603,1617,IP_ADDRESS,209.85.219.169,0.6
apache_spark,msg_026,msg_026_51,2400,2434,IP_ADDRESS,2002:a05:690c:c8b:b0:6ee:8515:6730,0.6
apache_spark,msg_026,msg_026_52,52,69,URL,cust-asf.ponee.io,0.5
apache_spark,msg_026,msg_026_53,70,86,URL,spark.apache.org,0.5
apache_spark,msg_026,msg_026_54,122,139,URL,cust-asf.ponee.io,0.5
apache_spark,msg_026,msg_026_55,173,190,URL,cust-asf.ponee.io,0.5
apache_spark,msg_026,msg_026_56,206,229,URL,mxout1-he-de.apache.org,0.5
apache_spark,msg_026,msg_026_57,231,254,URL,mxout1-he-de.apache.org,0.5
apache_spark,msg_026,msg_026_58,277,294,URL,mx-eu-03.ponee.io,0.5
apache_spark,msg_026,msg_026_59,356,373,URL,cust-asf.ponee.io,0.5
apache_spark,msg_026,msg_026_60,430,445,URL,mail.apache.org,0.5
apache_spark,msg_026,msg_026_61,447,470,URL,mailgw-he-de.apache.org,0.5
apache_spark,msg_026,msg_026_62,688,711,URL,mxout1-he-de.apache.org,0.5
apache_spark,msg_026,msg_026_63,732,755,URL,mxout1-he-de.apache.org,0.5
apache_spark,msg_026,msg_026_64,809,826,URL,cust-asf.ponee.io,0.5
apache_spark,msg_026,msg_026_65,972,988,URL,spark.apache.org,0.5
apache_spark,msg_026,msg_026_66,1048,1064,URL,spark.apache.org,0.5
apache_spark,msg_026,msg_026_67,1108,1124,URL,spark.apache.org,0.5
apache_spark,msg_026,msg_026_68,1149,1165,URL,spark.apache.org,0.5
apache_spark,msg_026,msg_026_69,1177,1197,URL,dev.spark.apache.org,0.5
apache_spark,msg_026,msg_026_70,1230,1246,URL,spark.apache.org,0.5
apache_spark,msg_026,msg_026_71,1335,1362,URL,mailrelay1-he-de.apache.org,0.5
apache_spark,msg_026,msg_026_72,1369,1396,URL,mailrelay1-he-de.apache.org,0.5
apache_spark,msg_026,msg_026_73,1419,1429,URL,apache.org,0.5
apache_spark,msg_026,msg_026_74,1513,1523,URL,apache.org,0.5
apache_spark,msg_026,msg_026_75,1550,1574,URL,mail-yb1-f169.google.com,0.5
apache_spark,msg_026,msg_026_76,1576,1600,URL,mail-yb1-f169.google.com,0.5
apache_spark,msg_026,msg_026_77,1624,1651,URL,mailrelay1-he-de.apache.org,0.5
apache_spark,msg_026,msg_026_78,1673,1700,URL,mailrelay1-he-de.apache.org,0.5
apache_spark,msg_026,msg_026_79,1739,1755,URL,spark.apache.org,0.5
apache_spark,msg_026,msg_026_80,1809,1833,URL,mail-yb1-f169.google.com,0.5
apache_spark,msg_026,msg_026_81,1903,1919,URL,spark.apache.org,0.5
apache_spark,msg_026,msg_026_82,2066,2082,URL,spark.apache.org,0.5
apache_spark,msg_026,msg_026_83,2628,2642,URL,mail.gmail.com,0.5
apache_spark,msg_026,msg_026_84,2698,2712,URL,mail.gmail.com,0.5
apache_spark,msg_026,msg_026_85,2768,2782,URL,mail.gmail.com,0.5
apache_spark,msg_026,msg_026_86,2838,2852,URL,mail.gmail.com,0.5
apache_spark,msg_026,msg_026_87,2908,2922,URL,mail.gmail.com,0.5
apache_spark,msg_026,msg_026_88,2978,2992,URL,mail.gmail.com,0.5
apache_spark,msg_026,msg_026_89,3062,3076,URL,mail.gmail.com,0.5
apache_spark,msg_026,msg_026_90,3108,3118,URL,apache.org,0.5
apache_spark,msg_026,msg_026_91,3242,3256,URL,mail.gmail.com,0.5
apache_spark,msg_026,msg_026_92,3404,3418,URL,mail.gmail.com,0.5
apache_spark,msg_026,msg_026_93,3502,3511,URL,gmail.com,0.5
apache_spark,msg_026,msg_026_94,3540,3549,URL,gmail.com,0.5
apache_spark,msg_026,msg_026_95,3572,3588,URL,spark.apache.org,0.5
apache_spark,msg_026,msg_026_96,256,270,PHONE_NUMBER,[95.216.194.37,0.4
apache_spark,msg_026,msg_026_97,1399,1413,PHONE_NUMBER,(116.203.21.61,0.4
apache_spark,msg_026,msg_026_98,2528,2536,PHONE_NUMBER,36 -0800,0.4
apache_spark,msg_026,msg_026_99,582,588,US_DRIVER_LICENSE,X25519,0.3
apache_spark,msg_026,msg_026_100,1559,1563,US_DRIVER_LICENSE,f169,0.3
apache_spark,msg_026,msg_026_101,1585,1589,US_DRIVER_LICENSE,f169,0.3
apache_spark,msg_026,msg_026_102,1818,1822,US_DRIVER_LICENSE,f169,0.3
apache_spark,msg_026,msg_026_103,2405,2408,US_DRIVER_LICENSE,a05,0.3
apache_spark,msg_026,msg_026_104,2418,2420,US_DRIVER_LICENSE,b0,0.3
apache_spark,msg_026,msg_026_105,2489,2502,US_BANK_NUMBER,1736913396254,0.05
apache_spark,msg_026,msg_026_106,885,892,US_DRIVER_LICENSE,1972544,0.01
apache_spark,msg_026,msg_026_107,1264,1271,US_DRIVER_LICENSE,1972524,0.01
apache_spark,msg_026,msg_026_108,2489,2502,US_DRIVER_LICENSE,1736913396254,0.01
apache_spark,msg_044,msg_044_0,16,86,EMAIL_ADDRESS,dev-return-37338-archive-asf-public=cust-asf.ponee.io@spark.apache.org,1.0
apache_spark,msg_044,msg_044_1,103,139,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io,1.0
apache_spark,msg_044,msg_044_2,154,190,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io,1.0
apache_spark,msg_044,msg_044_3,339,375,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io,1.0
apache_spark,msg_044,msg_044_4,702,738,EMAIL_ADDRESS,archive-asf-public@cust-asf.ponee.io,1.0
apache_spark,msg_044,msg_044_5,874,899,EMAIL_ADDRESS,dev-help@spark.apache.org,1.0
apache_spark,msg_044,msg_044_6,950,975,EMAIL_ADDRESS,dev-help@spark.apache.org,1.0
apache_spark,msg_044,msg_044_7,1003,1035,EMAIL_ADDRESS,dev-unsubscribe@spark.apache.org,1.0
apache_spark,msg_044,msg_044_8,1056,1076,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_044,msg_044_9,1137,1157,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_044,msg_044_10,1604,1624,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_044,msg_044_11,2287,2307,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_044,msg_044_12,2467,2503,EMAIL_ADDRESS,envelope-from=ueshin@happy-camper.st,1.0
apache_spark,msg_044,msg_044_13,2726,2746,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_044,msg_044_14,2892,2912,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_044,msg_044_15,5216,5282,EMAIL_ADDRESS,CAEQOfPPdBb=YP8StBT+fhK4v5_q4hqntccVs9Wx2aTGaww3PPw@mail.gmail.com,1.0
apache_spark,msg_044,msg_044_16,5286,5352,EMAIL_ADDRESS,CAMFhwAbAMX+yjoM0A-bc2EY0XO5QnuSm5qrjnfX2FkWESKidCA@mail.gmail.com,1.0
apache_spark,msg_044,msg_044_17,5356,5422,EMAIL_ADDRESS,CALTMNpAhFBqjZcHzPhoFEL4q0bqJ=xBzs8i765MoMP7Zn_ad-g@mail.gmail.com,1.0
apache_spark,msg_044,msg_044_18,5426,5492,EMAIL_ADDRESS,CALrVEzkgLzCz96LzzfAP-4itT+OUa6RNCWtB3N005M=bswxTfg@mail.gmail.com,1.0
apache_spark,msg_044,msg_044_19,5510,5576,EMAIL_ADDRESS,CALrVEzkgLzCz96LzzfAP-4itT+OUa6RNCWtB3N005M=bswxTfg@mail.gmail.com,1.0
apache_spark,msg_044,msg_044_20,5599,5621,EMAIL_ADDRESS,ueshin@happy-camper.st,1.0
apache_spark,msg_044,msg_044_21,5755,5821,EMAIL_ADDRESS,CADkZp9stUyb+--8rPgbHB2KM=4EPw=3sXe-TXN_VbCCRc2Da+A@mail.gmail.com,1.0
apache_spark,msg_044,msg_044_22,5888,5905,EMAIL_ADDRESS,wbo4958@gmail.com,1.0
apache_spark,msg_044,msg_044_23,5926,5944,EMAIL_ADDRESS,zrflibra@gmail.com,1.0
apache_spark,msg_044,msg_044_24,5961,5981,EMAIL_ADDRESS,gurwls223@apache.org,1.0
apache_spark,msg_044,msg_044_25,5998,6017,EMAIL_ADDRESS,cloud0fan@gmail.com,1.0
apache_spark,msg_044,msg_044_26,6036,6056,EMAIL_ADDRESS,dev@spark.apache.org,1.0
apache_spark,msg_044,msg_044_27,2409,2428,IP_ADDRESS,2607:f8b0:4864:20::,0.95
apache_spark,msg_044,msg_044_28,5038,5072,IP_ADDRESS,2002:a17:90b:258b:b0:2ee:ab04:1037,0.95
apache_spark,msg_044,msg_044_29,322,332,PERSON,B2A823E69C,0.85
apache_spark,msg_044,msg_044_30,384,395,DATE_TIME,16 Jan 2025,0.85
apache_spark,msg_044,msg_044_31,747,758,DATE_TIME,16 Jan 2025,0.85
apache_spark,msg_044,msg_044_32,825,836,DATE_TIME,16 Jan 2025,0.85
apache_spark,msg_044,msg_044_33,837,845,DATE_TIME,02:11:30,0.85
apache_spark,msg_044,msg_044_34,1203,1214,DATE_TIME,16 Jan 2025,0.85
apache_spark,msg_044,msg_044_35,1215,1223,DATE_TIME,02:11:28,0.85
apache_spark,msg_044,msg_044_36,1366,1369,DATE_TIME,Thu,0.85
apache_spark,msg_044,msg_044_37,1371,1382,DATE_TIME,16 Jan 2025,0.85
apache_spark,msg_044,msg_044_38,1383,1391,DATE_TIME,02:11:28,0.85
apache_spark,msg_044,msg_044_39,1627,1631,DATE_TIME,"Thu,",0.85
apache_spark,msg_044,msg_044_40,1632,1643,DATE_TIME,16 Jan 2025,0.85
apache_spark,msg_044,msg_044_41,1644,1658,DATE_TIME,02:11:28 +0000,0.85
apache_spark,msg_044,msg_044_42,1682,1688,NRP,Debian,0.85
apache_spark,msg_044,msg_044_43,1934,1949,NRP,SPF_PASS=-0.001,0.85
apache_spark,msg_044,msg_044_44,2126,2146,PERSON,mx1-he-de.apache.org,0.85
apache_spark,msg_044,msg_044_45,2247,2252,DATE_TIME,10024,0.85
apache_spark,msg_044,msg_044_46,2316,2327,DATE_TIME,16 Jan 2025,0.85
apache_spark,msg_044,msg_044_47,2630,2650,PERSON,mx1-he-de.apache.org,0.85
apache_spark,msg_044,msg_044_48,2749,2753,DATE_TIME,"Thu,",0.85
apache_spark,msg_044,msg_044_49,2754,2765,DATE_TIME,16 Jan 2025,0.85
apache_spark,msg_044,msg_044_50,2920,2931,DATE_TIME,15 Jan 2025,0.85
apache_spark,msg_044,msg_044_51,2932,2940,DATE_TIME,18:11:27,0.85
apache_spark,msg_044,msg_044_52,3634,3682,NRP,myPCh3HRZlmn7+Ji2EJUwD8h4VuEBhCzkbuvbKovPsqXOsbE,0.85
apache_spark,msg_044,msg_044_53,5038,5042,DATE_TIME,2002,0.85
apache_spark,msg_044,msg_044_54,5056,5063,LOCATION,b0:2ee:,0.85
apache_spark,msg_044,msg_044_55,5149,5160,DATE_TIME,15 Jan 2025,0.85
apache_spark,msg_044,msg_044_56,5584,5597,PERSON,Takuya UESHIN,0.85
apache_spark,msg_044,msg_044_57,5634,5645,DATE_TIME,15 Jan 2025,0.85
apache_spark,msg_044,msg_044_58,5646,5654,DATE_TIME,18:11:13,0.85
apache_spark,msg_044,msg_044_59,5881,5886,PERSON,Bobby,0.85
apache_spark,msg_044,msg_044_60,5911,5924,PERSON,Ruifeng Zheng,0.85
apache_spark,msg_044,msg_044_61,5947,5959,PERSON,Hyukjin Kwon,0.85
apache_spark,msg_044,msg_044_62,259,272,IP_ADDRESS,3.227.148.255,0.6
apache_spark,msg_044,msg_044_63,474,489,IP_ADDRESS,116.203.246.181,0.6
apache_spark,msg_044,msg_044_64,1308,1322,IP_ADDRESS,95.217.134.168,0.6
apache_spark,msg_044,msg_044_65,1481,1490,IP_ADDRESS,127.0.0.1,0.6
apache_spark,msg_044,msg_044_66,2149,2164,IP_ADDRESS,116.203.227.195,0.6
apache_spark,msg_044,msg_044_67,2210,2224,IP_ADDRESS,95.217.134.168,0.6
apache_spark,msg_044,msg_044_68,2600,2619,IP_ADDRESS,2607:f8b0:4864:20::,0.6
apache_spark,msg_044,msg_044_69,52,69,URL,cust-asf.ponee.io,0.5
apache_spark,msg_044,msg_044_70,70,86,URL,spark.apache.org,0.5
apache_spark,msg_044,msg_044_71,122,139,URL,cust-asf.ponee.io,0.5
apache_spark,msg_044,msg_044_72,173,190,URL,cust-asf.ponee.io,0.5
apache_spark,msg_044,msg_044_73,206,230,URL,mxout1-ec2-va.apache.org,0.5
apache_spark,msg_044,msg_044_74,232,256,URL,mxout1-ec2-va.apache.org,0.5
apache_spark,msg_044,msg_044_75,279,296,URL,mx-eu-03.ponee.io,0.5
apache_spark,msg_044,msg_044_76,358,375,URL,cust-asf.ponee.io,0.5
apache_spark,msg_044,msg_044_77,432,447,URL,mail.apache.org,0.5
apache_spark,msg_044,msg_044_78,449,472,URL,mailgw-he-de.apache.org,0.5
apache_spark,msg_044,msg_044_79,598,622,URL,mxout1-ec2-va.apache.org,0.5
apache_spark,msg_044,msg_044_80,643,667,URL,mxout1-ec2-va.apache.org,0.5
apache_spark,msg_044,msg_044_81,721,738,URL,cust-asf.ponee.io,0.5
apache_spark,msg_044,msg_044_82,883,899,URL,spark.apache.org,0.5
apache_spark,msg_044,msg_044_83,959,975,URL,spark.apache.org,0.5
apache_spark,msg_044,msg_044_84,1019,1035,URL,spark.apache.org,0.5
apache_spark,msg_044,msg_044_85,1060,1076,URL,spark.apache.org,0.5
apache_spark,msg_044,msg_044_86,1088,1108,URL,dev.spark.apache.org,0.5
apache_spark,msg_044,msg_044_87,1141,1157,URL,spark.apache.org,0.5
apache_spark,msg_044,msg_044_88,1245,1271,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_044,msg_044_89,1278,1304,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_044,msg_044_90,1328,1338,URL,apache.org,0.5
apache_spark,msg_044,msg_044_91,1422,1432,URL,apache.org,0.5
apache_spark,msg_044,msg_044_92,1497,1523,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_044,msg_044_93,1544,1570,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_044,msg_044_94,1608,1624,URL,spark.apache.org,0.5
apache_spark,msg_044,msg_044_95,1704,1730,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_044,msg_044_96,1994,2020,URL,spamproc1-he-fi.apache.org,0.5
apache_spark,msg_044,msg_044_97,2072,2110,URL,happy-camper-st.20230601.gappssmtp.com,0.5
